0id	1id_user	2username	3text	4lang	5likes	6reply	7retweet	8retweet_from	9time	10followings	11followers	12link_cover	13vid_src	14vid_cover	15imgs
1285120281275543552	22	rabble	Now I get it. They want us to finish their pride flags. 	en	9	0	4		2020-07-20T07:52:06.000Z	3,613	16,659				
1284756876278689792	22	rabble	I think this and needing to sit and rest means I’m getting old. 	en	7	1	0		2020-07-19T07:48:03.000Z	3,613	16,659				
1284633752711229441	22	rabble	My house in portland has a basement apartment, it's decently nice and stays cool without AC. But between being there and going to the protests each night I'm feeling a bit depressed. Luckily @TeaBarPdx on division is open with outdoor seating so I have a place to go and breath. 	en	9	0	0		2020-07-18T23:38:48.000Z	3,613	16,659				
1283889705222721536	22	rabble	Someone had access to every twitter account could have made an incredible bundle of money by shorting the market and then timing tweets which would crash the stock market. Trump nationalizes twitter / Facebook, suspends the presidential election, then launches nukes at Iran. 	en	11	2	2		2020-07-16T22:22:13.000Z	3,613	16,659				
1283834282528522240	22	rabble	News is saying Russian Spies are trying to steal coronavirus vaccine research. WHAT THE HELL PEOPLE THIS SHOULD BE OPEN DATA PUBLISHED FOR EVERYBODY. WHY ISN'T ALL THE RESEARCH DATA FREELY SHARED. 	en	12	0	2		2020-07-16T18:42:00.000Z	3,613	16,659				
1282423432806834176	22	rabble	One of the interesting things about working off the gird on a vsat connection, is you never know when it's going to work. Last several days have been terrible, so I drove in to town one day, and then read a book. Today it's snappy and I can focus on work! 	en	10	1	0		2020-07-12T21:15:47.000Z	3,613	16,659				
1282143183200288768	22	rabble	The public health response to the plague formed the model for subsequent epidemics even if didn’t make sense. In large part because it justified the creation and consolidation of power in the state. Public health has justified authoritarianism since it’s inception. 	en	2	0	0		2020-07-12T02:42:10.000Z	3,613	16,659				https://pbs.twimg.com/media/EcsQuv0WkAIkKiA?format=jpg&amp;name=240x240 https://pbs.twimg.com/media/EcsQuxvWAAMnxu_?format=jpg&amp;name=240x240
1282135908091924481	22	rabble	Apparently one of the reasons the Black Plague was finally controlled in Europe was the Norwegian rat (not from Norway) which avoids people displaced the brown rat which liked people and was often kept as a family pet. Who knew! An invasive species of rat saved millions of lives. 	en	13	1	2		2020-07-12T02:13:16.000Z	3,613	16,659				
1282057353915924480	22	rabble	The school system in the United States was created to transform immigrants in to workers. They teach kids some knowledge but the primary skill is rule following and tolerance for boredom. They also are free childcare so parents can work longer hours. 	en	151	0	63		2020-07-11T21:01:07.000Z	3,613	16,659				
1282051930320232453	22	rabble	Parents. What’s your plan for kids and schooling in the fall? 	en	0	10	0		2020-07-11T20:39:34.000Z	3,613	16,659				
1281995856460349441	22	rabble	This is sobering. Americans are giving up on fighting covid and don’t realize they’re also giving up on any connection to the outside world. 	en	16	1	5		2020-07-11T16:56:45.000Z	3,613	16,659				
1281353114063257600	22	rabble	I've had a bunch of discussions with people here about Signal PINs over the past day. I don't usually spend this much time on Twitter, so parallel to the direct discussion, these are a few of the adjacent thoughts that have come up for me: 1/14 	en	1012	44	433	moxie	2020-07-09T22:22:43.000Z	3,613	16,659				
1281350968307855360	22	rabble	The Supreme Court ruled that congress didn’t properly shrink treaty granted reservation land. Look all the nations who were resettled to Oklahoma at the threat of genocide. This and slavery are America’s original sins. 	en	3	1	0		2020-07-09T22:14:11.000Z	3,613	16,659				
1281064500431589378	22	rabble	Biden makes a bunch of good policy concessions around labor and the environment but digs in hard against criminal justice reform or ending the war on drugs. WTF!?! Not great news for getting Karen Bass nominated as VP. Why joe why? 	en	0	1	0		2020-07-09T03:15:52.000Z	3,613	16,659				
1281032581375500289	22	rabble	The police brutality in Portland is serious. It's out of hand. Portland's population is less than the next 10 cities on this list. Can't blame it on Trump, or Republicans. Portland and Oregon are dominated by Democratic supermajorities. 	en	62	0	32		2020-07-09T01:09:02.000Z	3,613	16,659				
1278876702538715142	22	rabble	Now now. We want to pull down statues of racists and genocidial slave owners. What does the city of Portland do? Take down the @StagulaRasa instead. We said defund the police not give them a raise. Tear down symbols of hate not nature. What the hell @tedwheeler get with it! 	en	15	3	3		2020-07-03T02:22:20.000Z	3,613	16,659				
1278735877531992064	22	rabble	My vsat internet connection is remarkably stable this morning. It feels like having caffeinated coffee after getting used to decaf instant... 	en	2	0	0		2020-07-02T17:02:45.000Z	3,613	16,659				
1278544515931033600	22	rabble	We've got a chance for a radical progressive change in Portland. Now is the time to organize, to protest, and vote for an inclusive city for everyone. It's not the time for a protest vote. 	en	8	3	0		2020-07-02T04:22:21.000Z	3,613	16,659				
1278389021496885248	22	rabble	Utter betrayal. 	tr	0	0	1		2020-07-01T18:04:28.000Z	3,613	16,659				
1278066692120330244	22	rabble	New Release - 0.9.28 - Redesigned explore tab, critical updates for delete and abuse protection, and performance fixes with syncing. https://planetary.link/%25%2BR%2F8SImdurcxQdmq7hcUeVdI%2Fb%2FMNQujXMj%2BflgOQ6Y%3D.sha256 	en	0	1	4	planetaryinc	2020-06-30T20:43:39.000Z	3,613	16,659				https://pbs.twimg.com/media/Ebyaz-vXQAAFsEI?format=jpg&amp;name=360x360
1278033970496708622	22	rabble	If @JoeBiden wanted a passionate base who would get out the vote, a black woman, and somebody who gets how to work in Washington too, he'd nominate Rep Barbara Lee as his running mate. 	en	6	2	0		2020-06-30T18:33:37.000Z	3,613	16,659				
1277997145652592641	22	rabble	Playing the star wars imperial march when the police march around in riot gear and attack protesters is striking a nerve. "We're not the evil empire, and I'm not the emperor of the evil empire," says Portland Police Association president Daryl Turner. 	en	12	1	6		2020-06-30T16:07:18.000Z	3,613	16,659				
1277716491442491393	22	rabble	The view of my new office from outside. 	en	27	3	3		2020-06-29T21:32:05.000Z	3,613	16,659				https://pbs.twimg.com/media/EbtcVIVWkAExQyV?format=jpg&amp;name=240x240 https://pbs.twimg.com/media/EbtcVKMWsAIebHK?format=jpg&amp;name=240x240 https://pbs.twimg.com/media/EbtcVLcXkAAT6cf?format=jpg&amp;name=240x240
1277685786146734081	22	rabble	Trying out a new work spot, in the tool / garden / solar power shed looking out at the garden and meadow. There is a slight hum from the batteries competing with the sounds of birds. The WiFi is best here &amp; I’m less likely to be distracted by folks chatting near by. #pantilokpom 	en	18	2	0		2020-06-29T19:30:04.000Z	3,613	16,659				https://pbs.twimg.com/media/EbtAbxXX0AAzeko?format=jpg&amp;name=small
1277655840909115397	22	rabble	For more than a year, I've been researching subjective moderation systems as part of my Master's thesis. What I ended up with is TrustNet, a system for representing, and interacting with, computational trust. 1/? 	en	127	10	56	cblgh	2020-06-29T17:31:04.000Z	3,613	16,659				
1276949664634372096	22	rabble	I’m so looking forward to starlink. It’s that 600ms latency and lots of dropped packets which is a bigger deal than the raw throughput. https://speed.ui.com?result=5ef7936213a42e00070d83ae 	en	6	1	1		2020-06-27T18:44:59.000Z	3,613	16,659				https://pbs.twimg.com/media/Ebii8NjX0AMZj0p?format=jpg&amp;name=360x360
1276403361072459777	22	rabble	How about @bleeforcongress as a vp? 	en	3	0	0		2020-06-26T06:34:10.000Z	3,613	16,659				
1276288599961427969	22	rabble	This is kind of hopeful. Biden leading in NC, Florida, Georgia, Michigan, Wisconsin, Arizona, etc... In fact Biden's leading in every state polled since a Texas poll 6 days ago. Including Biden leading in a Fox News Texas poll which came out today. https://projects.fivethirtyeight.com/polls/president-general/ 	en	4	3	1		2020-06-25T22:58:09.000Z	3,613	16,659				https://pbs.twimg.com/media/EbZJNb5U0AAnaI6?format=jpg&amp;name=360x360
1276077847694565377	22	rabble	Disband the Portland police association (union). No new contract. 	en	7	0	4		2020-06-25T09:00:41.000Z	3,613	16,659				
1275823727175860229	22	rabble	We'll see not one, but two gay black congressmen elected on progressive platforms from New York this fall. Congratulations @MondaireJones &amp; @ritchietorres 	en	5	0	1		2020-06-24T16:10:54.000Z	3,613	16,659				
1275214778277875712	22	rabble	Cops lie about dumb little things... like to punish a burger place for making milkshakes which aren't to their liking. 	en	18	0	9		2020-06-22T23:51:10.000Z	3,613	16,659				
1274818867110440960	22	rabble	Donating to bail funds is good but so many protesters can’t afford protest PPE. Donate to the PDX gas mask fund. 	en	2	0	1		2020-06-21T21:37:57.000Z	3,613	16,659				
1274780745744056320	22	rabble	He was shot with a rubber bullet in the back of the head at a protest in Portland 2 days ago. The sheriff burst out of the justice center without warning &amp; fired on the crowd. There is video evidence that nothing but chanting &amp; banging on street signs was happening at the time. 	en	9	1	5		2020-06-21T19:06:28.000Z	3,613	16,659				https://pbs.twimg.com/media/EbDuVJ0UYAAZa9_?format=jpg&amp;name=360x360
1274778175935877120	22	rabble	There is a whole network of people that support and train police how to kill. They claim killing helps police have great sex. It’s not a few bad cops, it’s a pathological institution. 	en	5	0	3		2020-06-21T18:56:16.000Z	3,613	16,659				
1274524964389969921	22	rabble	I'm a big advocate for protest votes, but this is a bad strategy. It's not the time for a protest vote. You don't have to campaign for Sarah, but campaigning against her is campaigning for tear gas Ted. 	en	5	1	0		2020-06-21T02:10:05.000Z	3,613	16,659				
1274524963685318656	22	rabble	There would be Ted Wheeler on the ballot, Sarah's name on the ballot, and maybe 10% or 20% of portlanders would write in Teressa Raiford's name. Ted would win by a landslide. I say this as somebody who's never been so right wing to actually be a registered democrat. 	en	3	1	0		2020-06-21T02:10:05.000Z	3,613	16,659				
1274524962846466048	22	rabble	Electoral politics isn't the only way to get things done as we can see with these protests. It only works when there's a movement to push politicians priorities. What would happen if @sarahforpdx did drop out like this campaign advocates? 	en	0	3	0		2020-06-21T02:10:05.000Z	3,613	16,659				
1274524962141814784	22	rabble	What we're looking at is a whole bunch of people campaigning against the only option at this point to defeat @tedwheeler . Just like being pissed about Biden, it doesn't help you defeat trump by campaigning against him. 	en	0	2	0		2020-06-21T02:10:05.000Z	3,613	16,659				
1274524960652836864	22	rabble	The most frustrating thing to come out of latest protests is the call for @sarahforpdx to drop out of the race and / or to write in @Teressa_Raiford 's name. @tedwheeler got %49 of the vote in the primary. It'll be hard to defeat him with a unified campaign. #PortlandProtests 	en	5	1	0		2020-06-21T02:10:04.000Z	3,613	16,659				
1274491923584040962	22	rabble	Police brutality is endemic and designed in to the system. It’s part of why over 97% of people arrested plead instead of going to trial. 	en	15	0	6		2020-06-20T23:58:48.000Z	3,613	16,659				
1274484513477820416	22	rabble	Congratulations to all the activists in Tulsa who engaged in creative direct action to block the metal detectors. Keeping the great leader from speaking where he wants is antifascism par excellence. #antifa #directaction 	en	7	3	0		2020-06-20T23:29:21.000Z	3,613	16,659		blob:https://twitter.com/105af580-3274-4a32-b511-6815c3f23a42	https://pbs.twimg.com/ext_tw_video_thumb/1274480808963608576/pu/img/n7Cpf_naF2mtFTI5.jpg	
1274389401628372993	22	rabble	There is abundant video evidence that the @PortlandPolice opened fire in the crowd who were not threatening the building or anyone’s safety. In violation of police policy the announcements came more than 10 minutes. One protester was hit in the back of the head. 	en	1	0	0		2020-06-20T17:11:25.000Z	3,613	16,659				
1274121324231716864	22	rabble	Seems like a good project for @ADXPortland or the Portland hacker spaces. I bet giving them out at various protests they’d get good use. 	en	1	1	0		2020-06-19T23:26:10.000Z	3,613	16,659				
1274116697411055617	22	rabble	Europe and it’s white colonial states didn’t become developed on their own. They got there through genocide, stealing land with colonialism, and slavery. 	en	5	0	1		2020-06-19T23:07:47.000Z	3,613	16,659				
1274090581023588352	22	rabble	Direct Action works. The statue of George Washington which was toppled last night by protesters is taken away. I’m sure we can find heroes who didn’t commit genocide and own people. 	en	6	1	0		2020-06-19T21:24:00.000Z	3,613	16,659				
1274066328253423616	22	rabble	Only one of the hundreds of slaves owned by George Washington was actually freed upon his death. 	en	35	6	13		2020-06-19T19:47:38.000Z	3,613	16,659				
1274051651985268736	22	rabble	The US Government has provided funding for internet freedom through the @OpenTechFund which has given us tools like Signal. Now they're considering shutting that down so we can't have privacy and security on the internet. https://saveinternetfreedom.tech/ #SaveInternetFreedom #SaveOTF 	en	4	1	6		2020-06-19T18:49:19.000Z	3,613	16,659				
1273868443079438336	22	rabble	George Washington had 310 slaves at his plantation. He was a major slave holder. Everything else he might have done is tainted by this reality. https://en.wikipedia.org/wiki/George_Washington_and_slavery 	en	10	2	0		2020-06-19T06:41:18.000Z	3,613	16,659				
839214652902912000	23	timroberts	big thanks to @eramirez &amp; @aaronc as huge supporters of me &amp; Fitbit. It's a strange feeling to be moving... but time for new challenges. 	en	7	1	0		2017-03-07T20:42:19.000Z	83	9,614				
710998574763364352	23	timroberts	Fitbit and Amazon Echo fun! http://www.youtube.com/watch?v=xqCA8Xm8rJI&amp;sns=tw via @youtube 	en	8	0	1		2016-03-19T01:17:24.000Z	83	9,614				
659516119900786688	23	timroberts	Desk-bed for people who can't let go of their screens http://cnnmon.ie/1PV1Lce via @CNNMoney 	en	4	0	1	AltworkStations	2015-10-28T23:44:30.000Z	83	9,614				
614580467937902592	23	timroberts	Celebrating a huge step forward and a beautiful goal achieved. #LoveWins 	en	373	8	118	fitbit	2015-06-26T23:46:16.000Z	83	9,614				
611540158802825216	23	timroberts	Wall Street just got FIT. 	en	410	35	253	fitbit	2015-06-18T14:25:10.000Z	83	9,614				
563149999752499200	23	timroberts	Congrats to mike and Albert at My Fitness Pal. 	en	4	0	1		2015-02-05T01:39:57.000Z	83	9,614				
539286576552243201	23	timroberts	From the Chuck Jones exhibit at Museum of the Moving Image, here are 9 rules for the Road Runner and Wile E. Coyote. 	en	1242	50	1489	markedly	2014-12-01T05:15:13.000Z	83	9,614				
532247791641169920	23	timroberts	Here's some good news on a cold day: Fitbit Charge (Black) is now in stock &amp; shipping! Order: http://bit.ly/1xuWKh9 	en	56	23	28	fitbit	2014-11-11T19:05:36.000Z	83	9,614				
530693609688154113	23	timroberts	What will wearables look like in 10 years? @srlake @timroberts Stephane Marceau @omsignal explore at Roadmap 	en	7	1	10	gigaom	2014-11-07T12:09:51.000Z	83	9,614				
526745260467433472	23	timroberts	Introducing: Fitbit Charge, Charge HR &amp; Surge. 3 new trackers &amp; a whole new world of fitness: http://bit.ly/1tZ9ygq 	en	686	162	588	fitbit	2014-10-27T14:40:31.000Z	83	9,614				
517455292351930368	23	timroberts	Fitbit is #3 with 97 open reqs http://buff.ly/1xDk8u7 RT @svbizjournal : 10 top Bay Area startups 4 tech job hunters 	en	5	0	2	jeff	2014-10-01T23:25:30.000Z	83	9,614				
515361154504601600	23	timroberts	List: Fitbit Results Throughout History. 	en	4	1	5	nickmyer5	2014-09-26T04:44:08.000Z	83	9,614				
514217312346316800	23	timroberts	Come make amazing stuff at Fitbit thru the @designerfund Bridge program! 	en	3	0	1		2014-09-23T00:58:55.000Z	83	9,614				
509462824712552448	23	timroberts	RT @adaugelli : 10 Reasons to Ignore Apple iWatch and Stick With Your Fitbit 	en	2	0	2	cvorkink	2014-09-09T22:06:17.000Z	83	9,614				
500681713781964800	23	timroberts	An oldie but a goodie. One of the first boxes of @fitbit Classic Trackers at our factory nearly 5 years ago. 	en	31	3	17	parkjames	2014-08-16T16:33:17.000Z	83	9,614				
501504493209399296	23	timroberts	My fitbit #Fitstats for last week: 79,965 steps. http://www.fitbit.com/user/22CJJS 	en	1	0	0		2014-08-18T23:02:43.000Z	83	9,614				
498967662966226944	23	timroberts	My fitbit #Fitstats for last week: 8,724 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-08-11T23:02:15.000Z	83	9,614				
496431610741272576	23	timroberts	My fitbit #Fitstats for last week: 50,810 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-08-04T23:04:53.000Z	83	9,614				
493974081000071170	23	timroberts	How many steps did you take today? #fitbit 	en	22	5	13	trueventures	2014-07-29T04:19:33.000Z	83	9,614				
493841679850274818	23	timroberts	Fitbit is the first fitness band to support Windows Phone 	en	5	1	4	bfeld	2014-07-28T19:33:26.000Z	83	9,614				
493894291010224129	23	timroberts	My fitbit #Fitstats for last week: 84,035 steps. http://www.fitbit.com/user/22CJJS 	en	1	0	0		2014-07-28T23:02:29.000Z	83	9,614				
491357616291860483	23	timroberts	My fitbit #Fitstats for last week: 80,987 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-07-21T23:02:39.000Z	83	9,614				
488822269557231616	23	timroberts	My fitbit #Fitstats for last week: 84,936 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-07-14T23:08:05.000Z	83	9,614				
486284172898467840	23	timroberts	My fitbit #Fitstats for last week: 101,513 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-07-07T23:02:36.000Z	83	9,614				
483747443956146176	23	timroberts	My fitbit #Fitstats for last week: 76,974 steps. http://www.fitbit.com/user/22CJJS 	en	1	0	0		2014-06-30T23:02:32.000Z	83	9,614				
481210721384951809	23	timroberts	My fitbit #Fitstats for last week: 75,703 steps. http://www.fitbit.com/user/22CJJS 	en	1	0	0		2014-06-23T23:02:31.000Z	83	9,614				
478674004501229568	23	timroberts	My fitbit #Fitstats for last week: 67,224 steps. http://www.fitbit.com/user/22CJJS 	en	0	1	0		2014-06-16T23:02:30.000Z	83	9,614				
473600553180606465	23	timroberts	My fitbit #Fitstats for last week: 3,172 steps. http://www.fitbit.com/user/22CJJS 	en	0	1	0		2014-06-02T23:02:25.000Z	83	9,614				
471071147526586368	23	timroberts	I miss the old Virgin America safety video. 	en	1	0	0		2014-05-26T23:31:28.000Z	83	9,614				
471063981818253312	23	timroberts	My fitbit #Fitstats for last week: 40,611 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-05-26T23:02:59.000Z	83	9,614				
468929134681686016	23	timroberts	Technology can't provide motivation. Only amplification. 	en	1	0	0		2014-05-21T01:39:52.000Z	83	9,614				
468527229639487488	23	timroberts	My avg. daily fitbit #Fitstats for last week: 83,048 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-05-19T23:02:51.000Z	83	9,614				
466616062155698177	23	timroberts	damn. art that scared the pants off me. RIP H.R. Giger. 	en	0	0	0		2014-05-14T16:28:33.000Z	83	9,614				
466607331342819328	23	timroberts	rediscovered my post for @trueventures on entrepreneurial time management. 4 years later &amp; still manage life this way http://www.trueventures.com/2010/08/12/an-entrepreneurs-guide-to-self-management/ 	en	1	0	2		2014-05-14T15:53:51.000Z	83	9,614				
465990386536558592	23	timroberts	My avg. daily fitbit #Fitstats for last week: 71,435 steps. http://www.fitbit.com/user/22CJJS 	en	0	0	0		2014-05-12T23:02:20.000Z	83	9,614				
457314410151702528	23	timroberts	Adios Fuelband. http://www.cnet.com/news/nike-fires-fuelband-engineers-will-stop-making-wearable-hardware/ 	es	1	2	3		2014-04-19T00:27:06.000Z	83	9,614				
444598567705923585	23	timroberts	talking shop at a fitness &amp; tech meetup in SF next week. 	en	0	0	1		2014-03-14T22:18:53.000Z	83	9,614				
443445713133764608	23	timroberts	“If I don’t get to 10,000 steps I feel like I’m not doing my job,” Shaq on fitbit http://betabeat.com/2014/03/shaquille-oneal-loves-fitbit-might-dominate-the-wearable-space/ 	en	2	0	2	rohit_x_	2014-03-11T17:57:51.000Z	83	9,614				
443562598307340288	23	timroberts	Retweeting myself from almost 8 years ago. I wish i knew what it meant: @timroberts : spelunking in a clown suit 	en	5	0	1		2014-03-12T01:42:19.000Z	83	9,614				
442430480235773952	23	timroberts	Bout to start talking connected fitness with @marthawofford @timroberts @abmarkman #sxsw #fitfuture 	en	4	0	7	cglode	2014-03-08T22:43:41.000Z	83	9,614				
441399299872550912	23	timroberts	Interview with @ParkJames : market leader with 67% share @Fitbit (portfolio co of @SoftTechVC ) http://fb.me/2HUp6dwjZ 	en	2	0	3	CendanaCapital	2014-03-06T02:26:08.000Z	83	9,614				
439150197076410368	23	timroberts	rules for hugging at work. In case you were wondering when and how to hug it out. http://www.linkedin.com/today/post/article/20140227203309-5926874-11-rules-for-hugging-at-work?trk=tod-home-art-list-large_0 	en	1	1	0		2014-02-27T21:29:00.000Z	83	9,614				
434091495528734720	23	timroberts	Why Conan O’Brien Turned Down The Microsoft CEO Job http://www.linkedin.com/today/post/article/20140211232107-288872202-why-i-conan-o-brien-turned-down-the-microsoft-ceo-job 	en	0	0	0		2014-02-13T22:27:32.000Z	83	9,614				
433788306229186560	23	timroberts	Fitbit dominating activity tracker sales. 58%-68% of market. http://mobihealthnews.com/29883/prediction-17m-wristworn-activity-trackers-to-ship-in-2014/ 	en	6	0	8		2014-02-13T02:22:46.000Z	83	9,614				https://pbs.twimg.com/media/BgUgKoXCIAAe9IX?format=jpg&amp;name=360x360
430739743299485697	23	timroberts	This Spring, fitness meets fashion: http://blog.fitbit.com/announcing-the-tory-burch-for-fitbit-accessory-collection/ 	en	30	13	33	fitbit	2014-02-04T16:28:52.000Z	83	9,614				
426755578870763520	23	timroberts	Tech Time Warp of the Week: In 1959, a Fitbit Weighed 2,000 Pounds | Wired Enterprise | http://Wired.com 	en	1	0	1		2014-01-24T16:37:13.000Z	83	9,614				
425728347918708737	23	timroberts	Olympians using Fitbits http://online.wsj.com/news/articles/SB10001424052702303465004579326592891077648?mg=reno64-wsj&amp;url=http%3A%2F%2Fonline.wsj.com%2Farticle%2FSB10001424052702303465004579326592891077648.html 	en	0	0	0		2014-01-21T20:35:22.000Z	83	9,614				
424251346015887360	23	timroberts	What The Fuck Is My Wearable Strategy? http://whatthefuckismywearablestrategy.com 	en	8	1	21	dunstan	2014-01-17T18:46:17.000Z	83	9,614				
424354319165452288	23	timroberts	In 2013 I walked 1752.5 miles with Fitbit and made it to the squid level. http://www.fitbit.com/summary/2013?encodedUserId=22CJJS #MyFitbitYear via @fitbit 	en	0	0	0		2014-01-18T01:35:28.000Z	83	9,614				
417710071804489728	23	timroberts	Don’t have a tracker? Want to try Fitbit? The @fitbit iOS app’s new MobileTrack feature lets you use the M7 processor in your iPhone 5S! 	en	15	1	36	barrycburton	2013-12-30T17:33:36.000Z	83	9,614				
417748567252410368	23	timroberts	And now Fitbit is also the top app in the health and fitness category for both iTunes AND Google Play. 	en	11	1	6		2013-12-30T20:06:34.000Z	83	9,614				https://pbs.twimg.com/media/BcwkG8RCUAAM6Jr?format=png&amp;name=360x360
414523578894147584	23	timroberts	Fitbit is the top app in the health and fitness category on iTunes for the first time. Woohoo! 	en	10	0	4		2013-12-21T22:31:37.000Z	83	9,614				
414227978826940416	23	timroberts	The only California slang worse than 'hella' is 'hecka' (though possibly more appropriate in mixed company) 	en	0	0	0		2013-12-21T02:57:00.000Z	83	9,614				
405565973517713409	23	timroberts	A slow walk home after work can solve all problems. 	en	3	1	1		2013-11-27T05:17:17.000Z	83	9,614				
398505366184398848	23	timroberts	congrats to @ev @jack @biz . What an amazing accomplishment. 	en	2	0	1		2013-11-07T17:40:57.000Z	83	9,614				
398170522011189248	23	timroberts	True, I was skeptical about Twitter at start. Mainly wanted a groups social model v following. Sure was proved wrong. #hatchingtwitter 	en	3	3	2		2013-11-06T19:30:24.000Z	83	9,614				
397899142095048704	23	timroberts	Stoked to be talking about wearables and health in a couple weeks at Health 2.0 Europe. http://bit.ly/YOYf5D #health2eu #health2con 	en	2	1	1		2013-11-06T01:32:02.000Z	83	9,614				
397596202381754368	23	timroberts	iTunes radio is the best thing since iTunes Ping! Oh wait... that also sucked. 	en	1	0	0		2013-11-05T05:28:16.000Z	83	9,614				
381132571456720896	23	timroberts	RT wow. includes Walt's tighty whiteys “ @danideahl : Breaking Bad props for sale http://screenbid.auctionserver.net/view-auctions/catalog/id/6/?page=1 ” 	en	0	0	0		2013-09-20T19:07:40.000Z	83	9,614				
380878491719192576	23	timroberts	Fitbit for iPhone 2.0 is now live on the App Store! Huge update for iOS 7 with lots of improvements. https://itunes.apple.com/us/app/fitbit/id462638897?mt=8 	en	0	0	2	SMNR	2013-09-20T02:18:03.000Z	83	9,614				
375111646898712576	23	timroberts	Fun running with lots of Fitbit people + 10k others at the Jp Morgan race this afternoon. 	en	1	0	0		2013-09-04T04:22:40.000Z	83	9,614				
370161914677972993	23	timroberts	Connected Fitness 2.0: Shaping Healthy Behaviors with @cglode #MapMyFitness @timroberts #Fitbit @abmarkman #UT #SXSW 	en	0	0	2	matthewlmcclure	2013-08-21T12:34:12.000Z	83	9,614				
369990077843124224	23	timroberts	Forgot my @fitbit at home for the first time ever. It's like today didn't even happen. 	en	7	1	1	jeffrey	2013-08-21T01:11:23.000Z	83	9,614				
357998102315147264	23	timroberts	Checking out @Fitabase . Making Fitbit awesome for researchers. http://www.fitabase.com 	en	1	0	4		2013-07-18T22:59:33.000Z	83	9,614				
356611650046017538	23	timroberts	Beautiful. Agostino Lacurci 	en	0	0	0		2013-07-15T03:10:17.000Z	83	9,614				
355376961461297152	23	timroberts	and oldie, but good reminder: multitasking is an illusion. you can't do it. focus. http://www.npr.org/templates/story/story.php?storyId=95256794 	en	0	0	0		2013-07-11T17:24:04.000Z	83	9,614				
331564597259685889	23	timroberts	Fitbit Flex launches today. (ps. it's pretty great. Best Fitbit yet.) http://www.fitbit.com/flex 	en	0	1	2		2013-05-07T00:22:14.000Z	83	9,614				
301109483969593344	23	timroberts	The @fitbit Android app v1.5 featuring Bluetooth sync (beta) for Samsung devices is now available on Google Play: https://play.google.com/store/apps/details?id=com.fitbit.FitbitMobile 	en	0	0	3	barrycburton	2013-02-11T23:24:29.000Z	83	9,614				
288372104963969025	23	timroberts	Fitbit comes to the wrist! http://www.fitbit.com/flex 	en	1	2	0		2013-01-07T19:50:42.000Z	83	9,614				
270919163021758464	23	timroberts	Interesting data viz using Fitbit data. http://notch.me/p/1oUipnvarwWWU3yA4AJ5JG?kme=share-url-clicked&amp;km_share-type=twitter-post #koda @notchme 	in	1	1	0		2012-11-20T15:58:56.000Z	83	9,614				
248180155644792832	23	timroberts	I spy a bunch of @fitbit zips in the wild in NY 	en	0	3	2	bfeld	2012-09-18T22:02:15.000Z	83	9,614				https://pbs.twimg.com/media/A3G2iWHCUAEObYk?format=jpg&amp;name=360x360
248063894403305473	23	timroberts	Finally! RT @ljrain : I am working on a @fitbit plugin to add a widget to @wordpress 	en	1	1	1		2012-09-18T14:20:15.000Z	83	9,614				
247782899515019266	23	timroberts	Congrats to our clients @fitbit on the launch of two new products today with a fresh new website by the @Odopod gang! http://www.fitbit.com 	en	7	4	8	odopod	2012-09-17T19:43:41.000Z	83	9,614				
247781181649723392	23	timroberts	We've just announced two new products: Zip and One! Including Bluetooth 4.0 sync and new designs: http://fitbit.com/zip http://fitbit.com/one 	en	9	27	33	fitbit	2012-09-17T19:36:51.000Z	83	9,614				
238795790913507328	23	timroberts	I think Fab may be running short on 'well designed products' 	en	0	0	1		2012-08-24T00:32:08.000Z	83	9,614				https://pbs.twimg.com/media/A1BfgbOCEAEBz6r?format=png&amp;name=small
210434139063730177	23	timroberts	RT @DesignMunchies : So I rewrote the graph from Fitbit to reflect my version of reality a little more. 	en	0	2	0		2012-06-06T18:13:03.000Z	83	9,614				https://pbs.twimg.com/media/AuucaaLCQAAiOoO?format=png&amp;name=360x360
210433541601898496	23	timroberts	congrats @trueventures on the new fund. http://nyti.ms/Ly6OvH 	en	0	1	0		2012-06-06T18:10:40.000Z	83	9,614				
210255576389795840	23	timroberts	is that @natekoechley ? http://bit.ly/KO1xmv 	en	0	0	0		2012-06-06T06:23:30.000Z	83	9,614				
205352910308126721	23	timroberts	Jalapeno Funk! 	in	0	0	0		2012-05-23T17:42:03.000Z	83	9,614				
201034791787839488	23	timroberts	I've walked 3,000 miles since I got my Fitbit. That's like walking across the United States. 	en	0	0	0		2012-05-11T19:43:24.000Z	83	9,614				
200634968433631234	23	timroberts	fight for your right to rumpus http://bit.ly/JE5AhM 	en	0	1	0		2012-05-10T17:14:38.000Z	83	9,614				
193026276104224770	23	timroberts	echcrunch 	en	0	0	0		2012-04-19T17:20:25.000Z	83	9,614				
188303267179147264	23	timroberts	now that is some serious customer service http://bit.ly/HeuQKv 	en	1	2	0		2012-04-06T16:32:52.000Z	83	9,614				
